Conversation_ID,Transcript,Summary;Identificador;Tech;Sales
external: Oh, sorry.;;;
internal: It's okay, I'll go to security.;;;
internal: Alright and what should be notice in?;;;
internal: Okay, yeah, filter criteria filter criteria.;;;
internal: Uh, you can see the last Ip filter.;;;
internal: You can check in here. It has only you are a filter Ip filter that you can go to, I, you can get the device name, right. The device should be dropped or accepted.;;;
external: Yeah.;;;
external: Right.;;;
internal: And and then after that you can give the Ip address of the device and you can see.;;;
external: Get.;;;
external: They put the device name in and then the, uh, where do you put the Ip?;;;
internal: It says version, the computer.;;;
external: Okay.;;;
internal: Source Ip and the destination Ip is both the Ip of the computer.;;;
external: Ah, okay, so I just put in the I P address in both of them and and then I just.;;;
internal: Yeah.;;;
internal: And then after that you can see a.;;;
external: And nothing I don't anything.;;;
internal: And no, no, you have to select but you have to select the target is drop.;;;
external: Yeah, so you drop and then the two is the same Ip address for both and nothing at.;;;
internal: Yes nothing.;;;
external: Okay.;;;
external: Thank you very much mate and, uh.;;;
internal: Okay.;;;
external: Very much, really, appreciate it.;;;
internal: Sure, no issues at all but please stay on line. I will try to do some test on my end for a minute.;;;
external: Yeah.;;;
internal: You can switch off to come out for now.;;;
external: Okay.;;;
internal: Okay, just give me a moment.;;;
internal: Yeah that.;;;
internal: Bye.;;;
internal: Okay.;;;
internal: I no.;;;
internal: Okay.;;;
internal: So all seems to be fine from my end as well done, you're welcome. My name is Sean.;;;
external: Thank you very much mate. What's your name?;;;
external: Thanks Shaun have a lovely day, really appro.;;;
"internal: Your, you too. Have a great day. Thank you and welcome, Take care, bye."",""Customer Intent: The customer's intent is to resolve an issue with their internet connection and receive assistance with managing connected devices.";;;
;;;
Agent Actions: The agent provides instructions to the customer on how to troubleshoot and fix the internet issue. They also guide the customer on how to view and manage connected devices on their network.;;;
;;;
"Customer Sentiment: The customer is appreciative of the agent's assistance and expresses gratitude for their help.""";;;
"fb3b0803-fc86-4f11-af53-17aee2b0fb8d-177cb992-233a-40fa-8ac5-70dee4146cfb.transcript.json,""internal: I.";1;;
internal: Good morning. you're through provision team. My name is. How can I help you?;;;
external: Hi Sean. This is jota phoning, I'm phoning on behalf of my, my wife Reg Creative.;;;
external: Em, we received a, the connection should be up and running this morning.;;;
external: Em, but it's not not running. So there's nothing out of so I've got a customer number.;;;
internal: Sure, go ahead.;;;
external: It's seven double four seven eight one.;;;
internal: What is the address of the property?;;;
external: One second, sorry.;;;
internal: Of the address of the property?;;;
external: Yeah, it's nineteen or Avenue.;;;
external: Sorry, nineteen Avenue, So I'm just listing on another conversation as well, so it's nineteen Avenue two seven four.;;;
internal: Sure.;;;
internal: Give me a moment.;;;
internal: You plugged in the modem to port number one, yeah.;;;
external: Okay.;;;
external: Thank you, yes.;;;
internal: So I'm going to transfer your call to our technical Support Team. It's definitely active service. Let them troubleshoot the service that diagnosed and find out. What's wrong. maybe if they can stay on line please.;;1;
external: Okay, okay, thank you.;;;
internal: I.;;;
external: Thanks Alicia.;;;
external: Next week.;;;
external: Bye, bye.;;;
internal: Uh.;;;
internal: Okay.;;;
internal: Bye.;;;
internal: Um.;;;
external: Okay.;;;
external: I.;;;
external: Wifi four G connection is up and running.;;;
external: The.;;;
internal: Um.;;;
internal: Okay.;;;
internal: No, no.;;;
external: Okay.;;;
internal: Uh.;;;
internal: Uh.;;;
internal: Uh.;;;
internal: Uh.;;;
internal: Okay.;;;
internal: Uh.;;;
internal: Uh.;;;
internal: Uh.;;;
external: Okay.;;;
external: Hello, hello.;;;
external: Yeah, O N any sooner.;;;
internal: Beep, beep.;;;
internal: Hi, good morning. This is domestic support. How are you doing today?;;;
external: Good day, it's running, hmm, yeah, so we, we moved to exit from Telstra.;;;
internal: Yeah.;;;
external: And, um, I think I think the, the service apparently was changed last night or some time during the night, mm, so when I, when I plug in the new exit modem, hmm, there's no Internet connection. so I spoke, I spoke to the.;;;
internal: Okay.;;;
internal: Mhm.;;;
internal: Oh, sorry to hear about that.;;;
external: I spoke to the, mm, what do you call that?;;;
external: The connection guy.;;;
external: And, mm, yeah, I said to you, yeah, yeah, no, no, you, the first tech support. So I spoke, I spoke to the, mm, so I think the guy.;;1;
internal: To Ar Tech Support.;;1;
internal: Okay.;;;
external: Hmm, the connection, hmm, hmm, yeah, that's sorry and they don't mention that it, the service should be up and running, mm, so you know, so there's a red light on the, on the modem where the.;;;
internal: Like activation team or something.;;;
internal: Ok, ok.;;;
internal: Okay.;;;
external: Internet and on the, on the H M B M box and on so on the U N Id one, the light is Orange.;;;
internal: Ok.;;;
internal: Okay.;;;
internal: That's fine on the M B M box light should be amber, so that's completely fine. However, let me check your service. Can I get your customer Id the contact mobile number to pull out your records please?;;;
external: Ok.;;;
external: Yeah, so the, I think it's seven four four, yeah, seven four four seven eight one.;;;
internal: Thank you very much.;;;
internal: Let me pull out the record, just give me a minute.;;;
external: No problem.;;;
external: O.;;;
internal: Okay, may I know your name please?;;;
external: So I'm, I'm phoning on behalf of my wife Marie. It's for the company red.;;;
internal: Okay, if you don't make, can you just bear me your name please?;;;
external: Sorry, my name is Jode. You can call me Jerry.;;;
internal: Okay, so may I know your date of sorry, your mobile number and this email address please?;;;
external: Ok, so it's, um, my date. sorry, you want my date of birth?;;;
internal: Um, not sure your email address and the mobile number address should be fine.;;;
external: Oh, okay. So E email address is both b o t s dot jerry g e double r i e at gmail dot com.;;;
internal: Okay.;;;
external: And my mobile is o four one three five double six four nine eight.;;;
internal: Okay.;;;
external: Yeah, I'm the technical support for my wife, you know.;;1;
internal: And see.;;;
internal: Okay and may I know your wife's elect this company name and the?;;;
external: It's jacket of the company name.;;;
internal: Uh.;;;
internal: Okay and the email address and the contact email address you mentioned in our records.;;;
external: So that's, yeah, so that's Marie at Raj jacket dot com dot A U.;;;
internal: Okay and may I get your full service address including your post code and the suburb please?;;;
external: Okay, it's nineteen, O U L M Avenue two o seven four.;;;
internal: And can you just provide me your mobile number or your wife's mobile number as well, the account holder's number?;;;
external: Oh my goodness. I am never find it.;;;
external: The favorites, mm, yeah, her number is, oh, four three one four four six seven four nine.;;;
internal: Yes.;;;
internal: Okay great.;;;
internal: And do you have an access to this mobile number or your wife's email address by any chance?;;;
external: Yeah, I can quickly ask her if she's just sitting in the study.;;;
internal: Okay, because I need to send a verification code.;;;
internal: So first, I have, I have sent you wife's mobile number if you can get that that's fine.;;;
external: Okay.;;;
external: Okay, let me go to.;;;
external: Mm.;;;
external: Is it possible that that you can make me the?;;;
internal: Unfortunately, your name is on the list but this verification code can be sent one to the nominated mobile number or the email address which is your wife's email address or the wife's mobile number?;;;
external: You can't.;;;
external: Ok, um, so let me.;;;
internal: But we can proceed for.;;;
external: Mm, yeah, so there isn't so the mm code is five eight one seven nine.;;;
internal: Very much ye, that's good. Thank you very much for that.;;;
internal: Just gimme a minute.;;;
internal: By.;;;
internal: You have connected the modem and it still has Internet. it has Internet as a red light right, okay, at the back of the modem to which port you are connected to.;;;
external: Correct.;;;
external: And when.;;;
internal: On the modem van on the M B M box, which port is it connected to?;;;
external: Yeah.;;;
external: Um, it's, um, I D one.;;;
internal: I D one, okay, that's strange. I can see that is the provision port for your service.;;;
internal: Let me check from I can, I just be on hold for a few minutes please.;;;
external: No problem.;;;
internal: Thank you.;;;
internal: Uh.;;;
external: Go.;;;
internal: Bye.;;;
internal: Uh, hello Jenny.;;;
external: Hello.;;;
internal: Yeah, Thank you for staying on hold. So I've just done a remote reset to the M B M line. uh, can you just reboot your modem and the M B M box for me, just turn off the, both the devices for like thirty seconds.;;;
external: Okay.;;;
internal: And turn it back on.;;;
external: So hmm, could I so there there was a yellow cable that came in with the modem box?;;;
internal: Uh.;;;
external: I just used another one and one. I use from the telstra modem point of view. Do I need to use the yellow one or?;;;
internal: So if your cables is all working conditions that should be fine.;;;
external: Be okay.;;;
external: Okay.;;;
internal: Yeah, you use your new cable, just to out any issues first. we get the Internet up and running.;;;
external: Ok, let me let.;;;
external: Okay.;;;
external: Okay, let me, let me just use this new time.;;;
external: Because the other one is hmm. So the other one has a red red bid and a, and a white bit.;;;
external: Mm, it's just the normal.;;;
internal: I'm not sure about that cable. we better use the cable which provided with a modem box. so that can be sure that a brand new cable, no issues with that.;;;
external: Okay, you can do that.;;;
external: Go.;;;
internal: Okay.;;;
internal: Yeah.;;;
internal: Bye.;;;
external: Okay, now I've plugged in the, the new cable still red, um, so I'll just switch off.;;;
internal: Yeah, so just reboot the modem a year.;;;
external: Yeah, just just switch that off unplug it.;;;
external: I'll do the same on the M B M box.;;;
internal: So leave them turned off for thirty seconds, okay.;;;
external: Okay, good.;;;
internal: Five.;;;
internal: Just let me know what happens after the rebate.;;;
external: Okay, yeah, now do do you think I need to switch it on or do?;;;
internal: You can just turn it back on.;;;
external: Okay, so is there an order I need to do in the M B N box first and then the modem or?;;;
internal: Uh, yeah, you can just start B M box and that should be fine.;;;
external: Thank.;;;
external: So the, I've only turn on the main box, the power light is flashing, nothing else is on.;;;
internal: Mm.;;;
internal: Okay.;;;
external: Do I need to wait for the optical light to come on on the M B M box before I turn on the modem or.;;;
internal: Okay.;;;
internal: Uh, you can leave it. So leave it for a while so it will take a few minutes. so I will just put you on hold as well, okay. So when I will just do the line test from the M B M Box sevens back online. I will let you know, okay. can you just be on hold please?;;;
external: Okay.;;;
external: Okay, all good.;;;
internal: Sure.;;;
internal: Uh.;;;
internal: Bye.;;;
internal: Uh.;;;
internal: Uh.;;;
internal: Uh.;;;
internal: Uh.;;;
internal: No.;;;
external: My telephone calls.;;;
internal: Hello.;;;
external: Hello.;;;
internal: Hello, yeah. How is it? How is it going? Do you have a Internet alright?;;;
external: Yeah.;;;
external: Yeah, yeah, I think it went green and then it went red, mm, not.;;;
internal: Okay.;;;
internal: Yeah, so that is what the thing is, since it's all a new modem. it will take to reboot itself to get it back online because it's all free configured. So when you connect for the first time, it will take a couple of reboots to back online but at the moment, I can see your Internet is back online as well. Can you just check your service like try to browse something?;;;
external: Well, I'm, I'm looking for my phone. I, mm, I've got my ear phones in and I've put my phone somewhere down and.;;;
internal: Okay.;;;
external: Mm.;;;
external: Yeah, I'm losing my mind this morning.;;;
external: Um.;;;
internal: Okay, wait for the light to be back on so now your Internet light's, all green, right?;;;
external: Yeah, the only the.;;;
external: Just the fire light is on.;;;
internal: Okay, yeah.;;;
external: Okay, they all, okay. It's all green, just the two point four gas Wifi is on.;;;
internal: Because that bandwidth, it will take a few minutes like extra thirty seconds or one or two minutes to come back on, that's totally fine, but I can see your services back online now it's working as well.;;;
external: Okay.;;;
external: Yeah, I can see the, em.;;;
external: The Internet green light flashing, ok.;;;
internal: Yeah, just.;;;
external: Hmm my son.;;;
internal: You know, what is the Wifi name and the Wifi password, right?;;;
external: Yeah, let me, I'm just gonna.;;;
external: Just give me a second.;;;
external: Just, hmm, another phone to connect to the modem.;;;
internal: By.;;;
external: Okay.;;;
internal: Able to connect.;;;
external: Yeah, I am just connecting to the.;;;
internal: Okay.;;;
external: Um.;;;
external: Okay, that's connecting all good. I'll just run a speed test.;;;
internal: Hi.;;;
internal: Oh, good, right.;;;
external: Thank you much. so the issue was probably restarting the M B M box and all the issue.;;;
internal: Is.;;;
internal: M B M box because in a new connection, sometimes it might be having some clicks in the back end. so just worry what should be fine.;;;
external: Okay, thank you very much.;;;
internal: No worries. Is there anything else I can do for you to?;;;
external: No, no, thank you very much all good.;;;
internal: No worries. Thank you so much. If you don't mind, there is a ten second survey at the end of this call. Would I appreciate if you got rate my performance based on the service, you offer just be on line. let me transfer your call back.;;;
external: Thanks, bye.;;;
"external: All good, Thank you."",""Customer intent: The customer is calling to report that their internet connection is not working despite being told it would be active. They provide their customer number and address to the agent.";;;
;;;
Agent actions: The agent takes note of the customer's information and transfers the call to the technical support team to troubleshoot the issue.;;1;
;;;
"Customer sentiment: The customer seems frustrated and eager to resolve the issue. They mention that they are busy with another conversation and express gratitude when the agent transfers the call to technical support. Later in the call, the customer seems relieved and satisfied when the internet connection is restored.""";;1;
"fadd7d5e-95d2-4ced-9a0f-50310d51558d-8f9b6fe8-5cb1-44f9-bc8b-9742d0961caa.transcript.json,""internal: good morning. This is Shana from Exede Technical Support Team. How can I help you today?";1;1;
external: Yeah, hi. I'm just wondering if you've got an outage in, Mm, Palm Cove, Queensland, please.;;;
internal: Yes, can I have a customer service number so that I can pull up a record.;;;
external: No, because everything is on the Internet and I can't get onto the Internet.;;;
internal: Okay, uh, is there a registered mobile number that I can use?;;;
external: Okay.;;;
external: Yea, possibly my mobile which is o four double o five eight, oh.;;;
external: Five six three.;;;
internal: Four six three, give me a few minutes, let me check.;;;
internal: Uh, uh, just for a confirmation. can you, uh, verify me, uh, the full address, the service address?;;;
external: Eight Y eight Savannah Street, Palm.;;;
internal: And can I have the postal code as well?;;;
external: Four eight seven nine.;;;
internal: Okay, uh, so I think I found a record so before I request access to this account. I need to do a quick verification. Uh, so can you verify me your full name, your date of birth and your email address?;;;
external: Yeah Kimberly, ber thirty first of July nineteen seventy two and.;;;
external: What was the other one, sorry?;;;
internal: Uh, your email address.;;;
external: Ah, K ber at a p j law dot com dot a u.;;;
internal: Give me a few minutes, let me check on this.;;;
external: Sure.;;;
external: Yes, hello.;;;
internal: Hi, I have checked on your connection for, uh, so I cannot see any update for this location. So I will have to do further testing to check on what is the issue, Uh, so can you confirm what are the lights that took it in on your modem right now?;;;
external: Yeah.;;;
external: What lights are on?;;;
internal: Mhm.;;;
external: Yeah, hang on two seconds.;;;
external: Thank God, uh, power and W L A N.;;;
internal: Yes.;;;
internal: Uh, it's flashing right and the Internet light is it on or is it off?;;;
external: Is black.;;;
external: No, it's off.;;;
internal: It's alright, okay. uh, can you give me a few minutes. I'll have to do some testing for M B and.;;;
external: Yeah.;;;
external: Yeah, sure, thank you.;;;
internal: Yes.;;;
external: Okay.;;;
external: Bye.;;;
external: Yeah.;;;
external: Uh.;;;
external: I know.;;;
external: Yeah.;;;
external: Okay.;;;
external: Thank you.;;;
internal: Hello.;;;
external: Yes, hello.;;;
internal: Hi, thanks for being online. So I have checked this with Mbn and it seems to be that we can identify your issue outside the premises. Uh, so, uh, we will have to get this escalated to mbn in order to get this issue fixed. Uh, so in order to do that I need a few more details from you.;;;
internal: So can you confirm what is the model of the modem which you're using right now?;;;
external: Yeah, I'll just go check. so there's an m b n issue, is there?;;;
internal: Yes.;;;
external: Makes it really hard when you work from home and your stress levels drive, Um, so I have a Z z t e, is that or do you need more details than that, is there something on the back?;;;
internal: Yeah.;;;
internal: Yeah, so I need the Mac, uh, for the model number, I can use it as a t e, uh, but I need the address of the T modem which is the back of your modem.;;;
external: Oh, yea, so Mac and then the numbers that are after that.;;;
external: Yeah, okay. so it's got Mac con and then C looks like a zero could be an O, I say zero dash F for Fred, D for dog dash eight four.;;;
external: Dash C two.;;;
internal: Mhm.;;;
external: Dash five nine dash d for dog three.;;;
internal: Uh.;;;
internal: Okay and can you confirm a technician is required to come to your property? Is there a covid nineteen risk at this location?;;1;
external: Is there a, what, sorry?;;;
internal: A covid nineteen coronavirus risk.;;;
external: Oh, god, no, no, no.;;;
internal: No, right, okay. and, uh, can you confirm me the best call back number for this, uh, service?;;;
external: Yes, so it is zero four double zero.;;;
internal: Mhm.;;;
external: Five eight, oh.;;;
external: Five six three.;;;
internal: Thank you for the details. Give me a few minutes. I will get this details escalated.;;;
external: No worries. So they'll get in touch with me.;;;
internal: Yes, uh, so what M B M will do is, they will try to get this issue fixed remotely, uh, so if they, uh, confirm that they cannot get this issue fixed remotely. They were sent out a technician to your property. So once we receive the details from M B M.;;1;
external: Yeah.;;;
internal: You keep, you notified through a text message or an email.;;;
external: Yeah, okay, great. Thanks for your help.;;;
internal: No worries. Thank you for your time. So I have escalated the status. we will keep you updated.;;;
external: Great. thanks. I appreciate it have a good day.;;;
internal: You too, bye.;;;
"external: By."",""Customer Intent: The customer is contacting Exede Technical Support Team to inquire about a possible internet outage in Palm Cove, Queensland.";;1;
Agent Actions: The agent asks for the customer's phone number to look up their account, verifies the customer's address and personal information, checks the customer's connection and asks about the lights on the modem, informs the customer that further testing is needed, escalates the issue to mbn, asks for the modem model and MAC address, confirms if a technician is needed and if there is a covid-19 risk, asks for a call back number, and assures the customer that they will be notified of any updates.;;1;
"Customer Sentiment: The customer expresses frustration and stress about the internet outage affecting their ability to work from home, but seems appreciative of the agent's help and thanks them at the end.""";;;
"546df0df-7e8b-46e9-9f64-25f5311cf7f5-c9de197c-be42-41f4-9504-49fcc0f9e7a7.transcript.json,""internal: Hi, welcome to. how can I help you today?";1;;
external: Oh, hi, hmm. we called through earlier this morning and were advised that I've been charged was going to be active by fifteen minutes ago, but it's still not active.;;;
internal: Alright and I'll check you with that. I think this is a mobile service.;;;
internal: Am I correct?;;;
external: Mobile, yeah.;;;
internal: And for the verification, can I have your full name and?;;;
external: Michelle Draper.;;;
internal: Alright and.;;;
internal: Can I have your address please?;;;
external: Uh, two three eight Carrington Street in Hilton, six one six three.;;;
internal: J.;;;
internal: And for the verification can I have your date of birth please?;;;
external: Bye.;;;
external: Fourteenth of the fifth seventy nine.;;;
internal: And I have sent you a five digit verification code to your mobile.;;;
external: Okay.;;;
internal: Can you please repeat that for me?;;;
external: It's, it is two seven nine nine six.;;;
internal: Six, yeah good and let me check that for you.;;;
internal: Right, did you receive your Sim?;;;
external: Yes, the Sim has been in the phone for nearly twenty four hours.;;;
internal: Alright.;;;
external: So when we phoned through an hour ago, the agent updated the date of birth is the number that was being ported and said it would be active within the next twenty to thirty minutes.;;;
internal: Uh.;;;
internal: Alright, so I tried to activate your Sim with we are super house.;;;
external: Yes, twenty four hours ago.;;;
internal: Okay.;;;
internal: Right.;;;
external: Mhm.;;;
internal: It shows me still that there's an activation button there. So this need to be checked with our provisioning team. So I'll check with them for you and I'll get back to you. Can you please keep her?;;;
external: Sorry.;;;
internal: I am going to check this with our team. can you please keep hold on back?;;;
external: Yeah.;;;
internal: Thank you for that.;;;
internal: Uh.;;;
internal: Bye.;;;
internal: Uh.;;;
internal: Uh.;;;
internal: Uh.;;;
external: I just.;;;
internal: Uh.;;;
external: Page.;;;
external: Okay.;;;
external: I can do that so.;;;
external: Yeah, so.;;;
internal: No, no.;;;
external: Okay.;;;
external: Okay.;;;
external: Okay.;;;
external: What the radio?;;;
external: You like that way, you're not as much about how long you've been on hold for rather than going, oh, starting the again.;;;
internal: Uh.;;;
internal: Bye.;;;
internal: Uh.;;;
internal: Uh.;;;
internal: Uh.;;;
external: Half way through the week today by.;;;
internal: Hi there.;;;
external: Hi love.;;;
internal: Yeah and can you confirm your date of birth please?;;;
external: My date of birth is fourteenth of the fifth seventy nine. The date of birth on the account which is being ported is the thirteenth of the first nineteen ninety.;;;
internal: Alright, uh.;;;
internal: Can you confirm the date of birth that you provide to previous I B at first of twelve nineteen ninety.;;;
external: Um, no, we went through this an hour ago and the ad, he advised that he had updated it to being the thirteenth of the first nineteen ninety, which is what matches on the account which is being ported.;;;
internal: Yeah.;;;
internal: Thirteenth of the first nineteen ninety.;;;
external: Mm.;;;
external: Uh.;;;
internal: Right and.;;;
external: Mm.;;;
external: It is on power.;;;
external: Yeah, mum would have opened it.;;;
external: I understand.;;;
external: Mm, mm.;;;
external: Bye.;;;
internal: Alright, so we have we submit so.;;;
internal: I think this time it will gonna be fixed so but we have.;;;
external: So can you just what, sorry, what have you done this time?;;;
internal: And we have resubmitted your order.;;;
internal: And.;;;
external: Right.;;;
internal: I think this time it will be gonna fix so your issue and.;;;
external: And.;;;
external: And confirming that the date of birth has been updated.;;;
internal: Yeah, that's right and.;;;
internal: The details has been updated on the service activation request has been solved through also. So it's that means it gonna be activate so.;;;
internal: We just need to wait until you get that rate, we have to wait.;;;
internal: About twenty four hours.;;;
internal: To get act your service, alright.;;;
external: Twenty four hours, the last person said twenty to thirty minutes.;;;
internal: No, but this time it will take about change hours but I don't think that you gonna go that long but.;;;
internal: We had to wait.;;;
internal: Get it activated, alright.;;;
external: Ok, so if it is not active within, how long should we call back?;;;
internal: Within twenty four hours.;;;
external: Right, okay. Thank you for your help.;;;
internal: Alright, so have a nice day if you don't mind this is the second seventh of the call would have.;;;
external: Thank.;;;
external: Thank.;;;
external: No, no, thank you. No, Thank you. No, Thank you. Bye, bye.;;;
"internal: Alright, okay, okay, bye."",""Customer intent: The customer called to inquire about the activation of their mobile service, as they were informed it would be active by a certain time but it was not.";;;
;;;
Agent actions: The agent asked for verification details, such as the customer's name, address, and date of birth. They also asked for a verification code and checked if the customer received their SIM card. The agent attempted to activate the SIM but encountered an issue, so they checked with their provisioning team and informed the customer that they would get back to them. The agent also confirmed the customer's date of birth and updated the details on the service activation request.;;;
;;;
"Customer sentiment: The customer initially seemed frustrated that their service was not yet activated. They provided the necessary details and verification code as requested. As the conversation progressed, the customer seemed confused and frustrated with the delays in activation and discrepancies in the date of birth information. However, they ended the conversation with a polite thank you.""";;;
"ab9fc47c-6889-40ba-bbc5-a5be40e317c8-dad821a2-e590-41eb-915a-30c20537c894.transcript.json,""external: Hello.";1;;
external: You.;;;
internal: Hello, good morning. It's from Super Loop again. I'm so sorry, yeah, no worries. good morning. So the thing is that the previous call, we haven't booked the appointment for the moment. So if you want, we can go ahead and book the appointment, you know.;;;
external: Hey, how can I help you mate, good morning?;;;
external: Ex C N double I one or something which is we that?;;;
internal: For the moment.;;;
external: Yeah, yeah, I, I have no choice.;;;
internal: Okay, let's go ahead. uh, let me do one thing.;;;
internal: Because of the conversation actually, we forget to book that appointment. So let's book the appointment sixth of September for the moment, okay.;;;
external: What time?;;;
internal: Ah, it would be eight Am to twelve Pm.;;;
external: Okay.;;;
internal: All good.;;;
external: Gras.;;;
internal: Give me two minutes, ok.;;;
internal: Okay, perfect. So I have booked the appointment, uh, all good.;;;
external: Thank you sir.;;;
internal: Okay, thank you for calling Super Contacting, Have a great day, bye.;;;
"external: Good day."",""Customer Intent: The customer wants to book an appointment.";;;
Agent Actions: The agent apologizes for not booking the appointment during a previous call and proceeds to book the appointment for the customer.;;;
"Customer Sentiment: The customer initially seems reluctant, but eventually agrees to the appointment. At the end of the conversation, the customer expresses gratitude and wishes the agent a good day.""";;;
"a5702310-7ede-4d1b-a854-71866d7375ff-ed7a5e0c-f751-4476-88fc-dbc9fa37ac0c.transcript.json,""internal: Hello, welcome here. How can I help you today?";1;;
external: Yes, I was just, uh, I'm having trouble, I need to get my router reconfigured. I've got, I've got a new super loop.;;;
external: Ah, router installed for a new account but I need to apparently reconfigure my router to get the, the Internet, the Internet to work.;;;
internal: Okay, uh, so before I can help you with that. I'll need to verify your account. So can I have your name and the contact number in the account please?;;;
external: Mhm.;;;
external: Ok, we are a, we have been attached to this account. So you should have two contacts on the account, but the contact is Nicky Moff.;;;
external: N I K K I, most m o double f i double two.;;;
internal: Mhm.;;;
external: Contact number is o seven four one three zero one six double zero.;;;
external: We should be listed as an authorised contact on this account because we are property managing this on behalf of the owner.;;;
internal: Okay.;;;
external: Do you want the address?;;;
internal: Uh.;;;
internal: I'm not getting any, uh, like, uh, account for the contact number though.;;;
external: No, no, let's try, ok. Let's try, let me give you the, mm, the, the actual address and then maybe we listed as an authorized contact on this account. So the address is three apartment three eleven.;;;
internal: Yeah.;;;
external: Mva, M C C A V A N A G H, Street Bigara.;;;
external: Queensland, B A R G A R A.;;;
external: Four six seven zero.;;;
internal: I'm sorry, can you spell the address out for me again?;;;
external: Mva, M C C A V A N A G H.;;;
external: Street.;;;
external: Bigara, B A R G A R A in Queensland, Australia.;;;
external: Um.;;;
internal: Okay.;;;
external: I.;;;
external: Hello.;;;
internal: Yes, uh, just give me a moment. I'm trying to look at your card.;;;
external: Oh.;;;
external: Yeah.;;;
external: Okay.;;;
external: Yeah.;;;
external: Sorry, this came up straight away when I spoke to you guys yesterday, what part are you having a problem with?;;;
internal: I'm sorry, no, no, no, I was trying to locate your account, just give me a moment.;;;
internal: Okay, uh, so I have got the account and you have already connected your router.;;;
external: Yes, the router is connected And I have three green lights. I have power two point four G and five G.;;;
external: But I don't have Internet.;;;
internal: So like have you connected the modem with a Dsl cable, not the Internet cable?;;;
external: No, I've connected with a Dsl cable into the wall. I see, I see, I see it on my phone. I see the account available it just doesn't have Internet connection.;;;
external: And, and the account is active. I know the account is active and I can see it.;;;
internal: Yes, it is.;;;
external: So when I, yeah, when I see a, eh, when I do a test.;;;
external: With my phone, I see, I see that address that Wifi available but it just says Internet not not available.;;;
external: So I assume there is some issue with the router.;;;
external: Providing Internet and I've been told I need to reconfigure the router.;;;
internal: Okay, eh, so is there like broadband light on in the router?;;;
external: Eh, yeah.;;;
internal: The second light.;;;
external: Yes, uh, hang on, okay. look actually, I'm not I was told I could do this online. So I'm not actually at the, Let me, let me go to the address and I'll give you a call back.;;;
internal: Okay.;;;
"external: But."",""Customer Intent: The customer is seeking help to reconfigure their router in order to get their internet working.";;;
;;;
Agent Actions: The agent requests the customer's name and contact number to verify their account. The agent tries to locate the customer's account using the provided information and asks for the address as well. The agent then checks if the customer has already connected their router and asks about the lights on the router. The agent tries to troubleshoot the issue by asking about the connection type and the lights on the router.;;;
;;;
"Customer Sentiment: The customer seems frustrated and in need of assistance. They mention that they are having trouble with their internet and have been told to reconfigure their router. They express frustration when the agent is unable to locate their account initially.""";;;
"b3991c93-878a-4eff-8513-7131463d8af9-2c46876a-ccec-419b-9f0f-f48486ffb210.transcript.json,""internal: morning super provisioning. How can I help you?";1;;
external: Hi, I just, hmm, I'm an existing, hmm, Exeter customer. I've got a fibre, hmm thing with it. And I just, mm, added a mobile Sim to the, to it And I think its orders received and everything else.;;;
internal: Mhm.;;;
internal: Mhm.;;;
internal: Okay.;;;
internal: Okay.;;;
external: I just wanted to hmm inquire whether I'll be I read that if I bundle, I get a discount like a five dollar discount something like that.;;;
internal: Okay.;;;
internal: Alright, okay, uh.;;;
external: Em, yeah, I was just wondering whether you know that can be applied.;;;
internal: Yeah, sure, we can check that for you. but that needs to be checked by the sales team sir. so what I'll do is, I'll put you through to a sales, our sales search and they can help you with it, alright.;;;1
external: Thanks.;;;
external: Okay, thank you.;;;
internal: Hold on, thank you.;;;
external: Thank.;;;
internal: Uh.;;;
external: Uh.;;;
external: Bye.;;;
internal: Bye.;;;
internal: Uh.;;;
internal: Uh.;;;
internal: Uh.;;;
external: um.;;;
internal: Hi, ex sales. This is. How may I help you today?;;;1
external: Hi, mm, I just see customer with Fibre with a fibre and I, mm, yesterday. I just added a mobile Sim, only thing to my account.;;;
internal: Hi.;;;
internal: Okay.;;;
internal: Okay.;;;
external: I just wanted to see because I read that I can maybe be eligible for a bundle discount If I've more than one thing and I just wanted to see whether I can get that applied going forward.;;;
internal: Yeah.;;;
internal: Sure, not a problem at all, uh, let me just check and look up your account as well, um.;;;
external: Uh.;;;
internal: Okay, Is it possible for you to provide me the customer of the service number please?;;;
external: Um, seven three seven.;;;
internal: Okay.;;;
external: Seven seven five.;;;
internal: Seven three seven seven seven five.;;;
external: That's correct.;;;
internal: Okay.;;;
internal: It does not show up seven three seven.;;;
internal: It's two seven, correct?;;;
external: Debit.;;;
external: Seven three seven seven seven five.;;;
internal: Yeah.;;;
internal: Oh, okay. seven three seven seven seven five, okay. Thank you, Mm, so I just need to know your full name, your date of birth and the current address?;;;
external: Uh, Matthew Che, C H A E, twentieth of May nineteen eighty two, Unit five ten slash seven Strom Street, Wentworth Point New South Wales, two one two seven.;;;
internal: Yes.;;;
internal: Alright, thank you. So I'll be also sending a code out here as well to get your account authenticated is it possible for you to read this code out from you please. It's just gonna come as an Sms for you.;;;
external: Yea, nine seven eight nine four.;;;
internal: Yes, I, I.;;;
